TDP1     NO 6507/8-1
TDP2          6507/8-1
TDP3            TD - GUFF                                                 0             TVDBTDD
TDP5   700.000000    733.78883
TDP5   704.000000    737.98191
TDP5   708.000000    742.17499
TDP5   712.000000    746.36807
TDP5   716.000000    750.56115
TDP5   720.000000    754.75423
TDP5   724.000000    758.94731
TDP5   728.000000    763.14039
TDP5   732.000000    767.33347
TDP5   736.000000    771.52655
TDP5   740.000000    775.71962
TDP5   744.000000    779.91270
TDP5   748.000000    784.10578
TDP5   752.000000    788.29886
TDP5   756.000000    792.49194
TDP5   760.000000    796.68502
TDP5   764.000000    800.87810
TDP5   768.000000    805.07118
TDP5   772.000000    809.26426
TDP5   776.000000    813.45734
TDP5   780.000000    817.65042
TDP5   784.000000    821.84349
TDP5   788.000000    826.03657
TDP5   792.000000    830.22965
TDP5   796.000000    834.42273
TDP5   800.000000    838.61581
TDP5   804.000000    842.80889
TDP5   808.000000    847.00197
TDP5   812.000000    851.19505
TDP5   816.000000    855.38813
TDP5   820.000000    859.58121
TDP5   824.000000    863.77428
TDP5   828.000000    867.96736
TDP5   832.000000    872.16044
TDP5   836.000000    876.35352
TDP5   840.000000    880.54660
TDP5   844.000000    884.73968
TDP5   848.000000    888.93276
TDP5   852.000000    893.12584
TDP5   856.000000    897.31892
TDP5   860.000000    901.51200
TDP5   864.000000    905.70508
TDP5   868.000000    909.89815
TDP5   872.000000    914.09123
TDP5   876.000000    918.28431
TDP5   880.000000    922.47739
TDP5   884.000000    926.67047
TDP5   888.000000    930.86355
TDP5   892.000000    935.05663
TDP5   896.000000    939.24971
TDP5   900.000000    943.44279
TDP5   904.000000    947.63587
TDP5   908.000000    951.82895
TDP5   912.000000    956.02202
TDP5   916.000000    960.21510
TDP5   920.000000    964.40818
TDP5   924.000000    968.60126
TDP5   928.000000    972.79434
TDP5   932.000000    976.98742
TDP5   936.000000    981.18050
TDP5   940.000000    985.37358
TDP5   944.000000    989.56666
TDP5   948.000000    993.75974
TDP5   952.000000    997.95281
TDP5   956.000000    1002.14589
TDP5   960.000000    1006.33897
TDP5   964.000000    1010.53205
TDP5   968.000000    1014.72513
TDP5   972.000000    1018.91821
TDP5   976.000000    1023.11129
TDP5   980.000000    1027.30437
TDP5   984.000000    1031.49745
TDP5   988.000000    1035.69053
TDP5   992.000000    1039.88361
TDP5   996.000000    1044.07668
TDP5   1000.000000   1048.26976
TDP5   1004.000000   1052.46284
TDP5   1008.000000   1056.65592
TDP5   1012.000000   1060.84900
TDP5   1016.000000   1065.04208
TDP5   1020.000000   1069.23516
TDP5   1024.000000   1073.42824
TDP5   1028.000000   1077.62132
TDP5   1032.000000   1081.81440
TDP5   1036.000000   1086.00747
TDP5   1040.000000   1090.20055
TDP5   1044.000000   1094.39363
TDP5   1048.000000   1098.58671
TDP5   1052.000000   1102.77979
TDP5   1056.000000   1106.97287
TDP5   1060.000000   1111.16595
TDP5   1064.000000   1115.35903
TDP5   1068.000000   1119.55211
TDP5   1072.000000   1123.74519
TDP5   1076.000000   1127.93827
TDP5   1080.000000   1132.13134
TDP5   1084.000000   1136.32442
TDP5   1088.000000   1140.51750
TDP5   1092.000000   1144.71058
TDP5   1096.000000   1148.90366
TDP5   1100.000000   1153.09674
TDP5   1104.000000   1157.28982
TDP5   1108.000000   1161.48290
TDP5   1112.000000   1165.67598
TDP5   1116.000000   1169.86906
TDP5   1120.000000   1174.06213
TDP5   1124.000000   1178.25521
TDP5   1128.000000   1182.44829
TDP5   1132.000000   1187.16793
TDP5   1136.000000   1191.95924
TDP5   1140.000000   1196.66091
TDP5   1144.000000   1201.30453
TDP5   1148.000000   1205.73127
TDP5   1152.000000   1210.16430
TDP5   1156.000000   1214.74749
TDP5   1160.000000   1219.53156
TDP5   1164.000000   1224.41417
TDP5   1168.000000   1229.49814
TDP5   1172.000000   1234.70927
TDP5   1176.000000   1240.04483
TDP5   1180.000000   1245.33618
TDP5   1184.000000   1250.60952
TDP5   1188.000000   1255.89712
TDP5   1192.000000   1261.12143
TDP5   1196.000000   1266.36190
TDP5   1200.000000   1271.63331
TDP5   1204.000000   1276.79234
TDP5   1208.000000   1281.98907
TDP5   1212.000000   1287.26679
TDP5   1216.000000   1292.57941
TDP5   1220.000000   1297.88893
TDP5   1224.000000   1303.20832
TDP5   1228.000000   1308.50734
TDP5   1232.000000   1313.84241
TDP5   1236.000000   1319.18757
TDP5   1240.000000   1324.62393
TDP5   1244.000000   1329.99627
TDP5   1248.000000   1335.32168
TDP5   1252.000000   1340.56895
TDP5   1256.000000   1345.86623
TDP5   1260.000000   1351.26661
TDP5   1264.000000   1356.75169
TDP5   1268.000000   1362.24218
TDP5   1272.000000   1367.77250
TDP5   1276.000000   1373.26518
TDP5   1280.000000   1378.45236
TDP5   1284.000000   1383.55704
TDP5   1288.000000   1388.73607
TDP5   1292.000000   1393.89666
TDP5   1296.000000   1399.07484
TDP5   1300.000000   1404.27042
TDP5   1304.000000   1409.57954
TDP5   1308.000000   1415.03923
TDP5   1312.000000   1420.42228
TDP5   1316.000000   1425.84421
TDP5   1320.000000   1431.26517
TDP5   1324.000000   1436.75800
TDP5   1328.000000   1442.45742
TDP5   1332.000000   1448.16774
TDP5   1336.000000   1453.98859
TDP5   1340.000000   1459.84539
TDP5   1344.000000   1465.02934
TDP5   1348.000000   1469.81484
TDP5   1352.000000   1474.60867
TDP5   1356.000000   1479.31305
TDP5   1360.000000   1484.18738
TDP5   1364.000000   1489.10096
TDP5   1368.000000   1493.98276
TDP5   1372.000000   1498.78970
TDP5   1376.000000   1503.54988
TDP5   1380.000000   1508.31730
TDP5   1384.000000   1513.10833
TDP5   1388.000000   1517.89886
TDP5   1392.000000   1522.64723
TDP5   1396.000000   1527.38485
TDP5   1400.000000   1532.28218
TDP5   1404.000000   1537.12712
TDP5   1408.000000   1541.81786
TDP5   1412.000000   1546.63170
TDP5   1416.000000   1551.40334
TDP5   1420.000000   1556.02050
TDP5   1424.000000   1560.70245
TDP5   1428.000000   1565.60996
TDP5   1432.000000   1570.23211
TDP5   1436.000000   1575.10669
TDP5   1440.000000   1580.02418
TDP5   1444.000000   1584.81807
TDP5   1448.000000   1589.54605
TDP5   1452.000000   1594.40063
TDP5   1456.000000   1599.31822
TDP5   1460.000000   1604.12088
TDP5   1464.000000   1608.99542
TDP5   1468.000000   1613.95409
TDP5   1472.000000   1618.86027
TDP5   1476.000000   1623.91777
TDP5   1480.000000   1629.02509
TDP5   1484.000000   1634.11800
TDP5   1488.000000   1639.27680
TDP5   1492.000000   1644.12673
TDP5   1496.000000   1649.16251
TDP5   1500.000000   1654.35610
TDP5   1504.000000   1659.40419
TDP5   1508.000000   1664.52379
TDP5   1512.000000   1669.52396
TDP5   1516.000000   1674.61981
TDP5   1520.000000   1679.66513
TDP5   1524.000000   1684.45653
TDP5   1528.000000   1689.38296
TDP5   1532.000000   1694.24119
TDP5   1536.000000   1699.12600
TDP5   1540.000000   1704.10845
TDP5   1544.000000   1708.93153
TDP5   1548.000000   1714.04292
TDP5   1552.000000   1719.06627
TDP5   1556.000000   1723.86885
TDP5   1560.000000   1728.79322
TDP5   1564.000000   1733.69611
TDP5   1568.000000   1738.36402
TDP5   1572.000000   1743.15992
TDP5   1576.000000   1747.94498
TDP5   1580.000000   1752.70814
TDP5   1584.000000   1757.45085
TDP5   1588.000000   1762.18126
TDP5   1592.000000   1766.89556
TDP5   1596.000000   1771.62056
TDP5   1600.000000   1776.34804
TDP5   1604.000000   1781.10000
TDP5   1608.000000   1785.86146
TDP5   1612.000000   1790.48821
TDP5   1616.000000   1795.10431
TDP5   1620.000000   1799.77561
TDP5   1624.000000   1804.42501
TDP5   1628.000000   1808.78426
TDP5   1632.000000   1813.17835
TDP5   1636.000000   1817.65015
TDP5   1640.000000   1822.03083
TDP5   1644.000000   1826.36231
TDP5   1648.000000   1830.68611
TDP5   1652.000000   1835.03051
TDP5   1656.000000   1839.30539
TDP5   1660.000000   1843.56636
TDP5   1664.000000   1847.84613
TDP5   1668.000000   1852.16829
TDP5   1672.000000   1856.68377
TDP5   1676.000000   1860.85547
TDP5   1680.000000   1865.01619
TDP5   1684.000000   1869.24369
TDP5   1688.000000   1873.36242
TDP5   1692.000000   1877.49822
TDP5   1696.000000   1881.70855
TDP5   1700.000000   1885.89770
TDP5   1704.000000   1890.40124
TDP5   1708.000000   1894.67598
TDP5   1712.000000   1898.62808
TDP5   1716.000000   1902.86354
TDP5   1720.000000   1907.23120
TDP5   1724.000000   1911.46043
TDP5   1728.000000   1915.78297
TDP5   1732.000000   1919.88201
TDP5   1736.000000   1924.08157
TDP5   1740.000000   1928.73145
TDP5   1744.000000   1933.29801
TDP5   1748.000000   1937.54343
TDP5   1752.000000   1941.86073
TDP5   1756.000000   1946.30405
TDP5   1760.000000   1950.70938
TDP5   1764.000000   1954.83961
TDP5   1768.000000   1958.81894
TDP5   1772.000000   1962.81333
TDP5   1776.000000   1966.79985
TDP5   1780.000000   1970.79199
TDP5   1784.000000   1975.03393
TDP5   1788.000000   1979.46640
TDP5   1792.000000   1983.92827
TDP5   1796.000000   1988.63646
TDP5   1800.000000   1993.68447
TDP5   1804.000000   1999.03527
TDP5   1808.000000   2003.84353
TDP5   1812.000000   2008.82185
TDP5   1816.000000   2013.65039
TDP5   1820.000000   2018.15197
TDP5   1824.000000   2022.57961
TDP5   1828.000000   2026.85909
TDP5   1832.000000   2031.14789
TDP5   1836.000000   2035.62630
TDP5   1840.000000   2040.20828
TDP5   1844.000000   2044.65467
TDP5   1848.000000   2050.32208
TDP5   1852.000000   2054.31550
TDP5   1856.000000   2058.48421
TDP5   1860.000000   2063.04663
TDP5   1864.000000   2067.72706
TDP5   1868.000000   2072.21411
TDP5   1872.000000   2076.68323
TDP5   1876.000000   2081.21944
TDP5   1880.000000   2085.68861
TDP5   1884.000000   2090.47906
TDP5   1888.000000   2095.32297
TDP5   1892.000000   2100.48843
TDP5   1896.000000   2105.07201
TDP5   1900.000000   2109.55808
TDP5   1904.000000   2113.98495
TDP5   1908.000000   2118.50076
TDP5   1912.000000   2122.97746
TDP5   1916.000000   2127.33094
TDP5   1920.000000   2132.28879
TDP5   1924.000000   2136.85991
TDP5   1928.000000   2141.49179
TDP5   1932.000000   2146.15702
TDP5   1936.000000   2150.94277
TDP5   1940.000000   2155.58374
TDP5   1944.000000   2160.29792
TDP5   1948.000000   2165.02900
TDP5   1952.000000   2169.78157
TDP5   1956.000000   2174.55495
TDP5   1960.000000   2179.26638
TDP5   1964.000000   2184.21838
TDP5   1968.000000   2189.06189
TDP5   1972.000000   2193.98834
TDP5   1976.000000   2198.85464
TDP5   1980.000000   2203.75306
TDP5   1984.000000   2208.75057
TDP5   1988.000000   2213.75684
TDP5   1992.000000   2219.11688
TDP5   1996.000000   2225.05553
TDP5   2000.000000   2230.43985
TDP5   2004.000000   2236.03011
TDP5   2008.000000   2242.56676
TDP5   2012.000000   2248.48013
TDP5   2016.000000   2254.08383
TDP5   2020.000000   2259.41266
TDP5   2024.000000   2264.81217
TDP5   2028.000000   2272.04066
TDP5   2032.000000   2277.32587
TDP5   2036.000000   2282.40854
TDP5   2040.000000   2287.24160
TDP5   2044.000000   2291.99333
TDP5   2048.000000   2296.99657
TDP5   2052.000000   2302.13977
TDP5   2056.000000   2307.21989
TDP5   2060.000000   2312.13391
TDP5   2064.000000   2317.29923
TDP5   2068.000000   2323.99131
TDP5   2072.000000   2330.04523
TDP5   2076.000000   2335.99191
TDP5   2080.000000   2342.23113
TDP5   2084.000000   2348.68037
TDP5   2088.000000   2355.01892
TDP5   2092.000000   2361.36276
TDP5   2096.000000   2367.43721
TDP5   2100.000000   2373.69177
TDP5   2104.000000   2380.04144
TDP5   2108.000000   2386.23013
TDP5   2112.000000   2392.26248
TDP5   2116.000000   2398.02256
TDP5   2120.000000   2403.72918
TDP5   2124.000000   2409.67901
TDP5   2128.000000   2415.41825
TDP5   2132.000000   2420.88103
TDP5   2136.000000   2426.50565
TDP5   2140.000000   2432.19968
TDP5   2144.000000   2438.05902
TDP5   2148.000000   2444.12301
TDP5   2152.000000   2449.85363
TDP5   2156.000000   2456.22351
TDP5   2160.000000   2462.29247
TDP5   2164.000000   2468.36885
TDP5   2168.000000   2473.71820
TDP5   2172.000000   2479.62967
TDP5   2176.000000   2485.64876
TDP5   2180.000000   2492.28381
TDP5   2184.000000   2498.71747
TDP5   2188.000000   2504.82313
TDP5   2192.000000   2511.08758
TDP5   2196.000000   2516.79619
TDP5   2200.000000   2522.85541
TDP5   2204.000000   2528.84960
TDP5   2208.000000   2534.96445
TDP5   2212.000000   2540.91907
TDP5   2216.000000   2546.89419
TDP5   2220.000000   2552.86466
TDP5   2224.000000   2558.89125
TDP5   2228.000000   2564.92760
TDP5   2232.000000   2570.95952
TDP5   2236.000000   2576.56722
TDP5   2240.000000   2582.52889
TDP5   2244.000000   2600.09640
TDP5   2248.000000   2600.09640
TDP5   2252.000000   2600.09640
TDP5   2256.000000   2600.09640
TDP5   2260.000000   2600.09640
TDP5   2264.000000   2600.09640
TDP5   2268.000000   2600.09640
TDP5   2272.000000   2600.09640
TDP5   2276.000000   2600.09640
TDP5   2280.000000   2600.09640
TDP5   2284.000000   2600.09640
TDP5   2288.000000   2600.09640
TDP5   2292.000000   2600.09640
TDP5   2296.000000   2600.09640
TDP5   2300.000000   2600.09640
TDP5   2304.000000   2600.09640
TDP5   2308.000000   2600.09640
TDP5   2312.000000   2600.09640
TDP5   2316.000000   2600.09640
TDP5   2320.000000   2600.09640
TDP5   2324.000000   2600.09640
TDP5   2328.000000   2600.09640
TDP5   2332.000000   2600.09640
TDP5   2336.000000   2600.09640
TDP5   2340.000000   2600.09640
TDP5   2344.000000   2600.09640
TDP5   2348.000000   2600.09640
TDP5   2352.000000   2600.09640
TDP5   2356.000000   2600.09640
TDP5   2360.000000   2600.09640
TDP5   2364.000000   2600.09640
TDP5   2368.000000   2600.09640
TDP5   2372.000000   2600.09640
TDP5   2376.000000   2600.09640
TDP5   2380.000000   2600.09640
TDP5   2384.000000   2600.09640
TDP5   2388.000000   2600.09640
TDP5   2392.000000   2600.09640
TDP5   2396.000000   2600.09640
TDP5   2400.000000   2600.09640
TDP5   2404.000000   2600.09640
TDP5   2408.000000   2600.09640
TDP5   2412.000000   2600.09640
TDP5   2416.000000   2600.09640
TDP5   2420.000000   2600.09640
TDP5   2424.000000   2600.09640
TDP5   2428.000000   2600.09640
TDP5   2432.000000   2600.09640
TDP5   2436.000000   2600.09640
TDP5   2440.000000   2600.09640
TDP5   2444.000000   2600.09640
TDP5   2448.000000   2600.09640
TDP5   2452.000000   2600.09640
TDP5   2456.000000   2600.09640
TDP5   2460.000000   2600.09640
TDP5   2464.000000   2600.09640
TDP5   2468.000000   2600.09640
TDP5   2472.000000   2600.09640
TDP5   2476.000000   2600.09640
TDP5   2480.000000   2600.09640
TDP5   2484.000000   2600.09640
TDP5   2488.000000   2600.09640
TDP5   2492.000000   2600.09640
TDP5   2496.000000   2600.09640
TDP5   2500.000000   2600.09640
TDP5   2504.000000   2600.09640
TDP5   2508.000000   2600.09640
TDP5   2512.000000   2600.09640
TDP5   2516.000000   2600.09640
TDP5   2520.000000   2600.09640
TDP5   2524.000000   2600.09640
TDP5   2528.000000   2600.09640
TDP5   2532.000000   2600.09640
TDP5   2536.000000   2600.09640
TDP5   2540.000000   2600.09640
TDP5   2544.000000   2600.09640
TDP5   2548.000000   2600.09640
TDP5   2552.000000   2600.09640
TDP5   2556.000000   2600.09640
TDP5   2560.000000   2600.09640
TDP5   2564.000000   2600.09640
TDP5   2568.000000   2600.09640
TDP5   2572.000000   2600.09640
TDP5   2576.000000   2600.09640
TDP5   2580.000000   2600.09640
TDP5   2584.000000   2600.09640
TDP5   2588.000000   2600.09640
TDP5   2592.000000   2600.09640
TDP5   2596.000000   2600.09640
TDP5   2600.000000   2600.09640
TDP5   2604.000000   2600.09640
TDP5   2608.000000   2600.09640
TDP5   2612.000000   2600.09640
TDP5   2616.000000   2600.09640
TDP5   2620.000000   2600.09640
TDP5   2624.000000   2600.09640
TDP5   2628.000000   2600.09640
TDP5   2632.000000   2600.09640
TDP5   2636.000000   2600.09640
TDP5   2640.000000   2600.09640
TDP5   2644.000000   2600.09640
TDP5   2648.000000   2600.09640
TDP5   2652.000000   2600.09640
TDP5   2656.000000   2600.09640
TDP5   2660.000000   2600.09640
TDP5   2664.000000   2600.09640
TDP5   2668.000000   2600.09640
TDP5   2672.000000   2600.09640
TDP5   2676.000000   2600.09640
TDP5   2680.000000   2600.09640
TDP5   2684.000000   2600.09640
TDP5   2688.000000   2600.09640
TDP5   2692.000000   2600.09640
TDP5   2696.000000   2600.09640
TDP5   2700.000000   2600.09640
TDP5   2704.000000   2600.09640
TDP5   2708.000000   2600.09640
TDP5   2712.000000   2600.09640
TDP5   2716.000000   2600.09640
TDP5   2720.000000   2600.09640
TDP5   2724.000000   2600.09640
TDP5   2728.000000   2600.09640
TDP5   2732.000000   2600.09640
TDP5   2736.000000   2600.09640
TDP5   2740.000000   2600.09640
TDP5   2744.000000   2600.09640
TDP5   2748.000000   2600.09640
TDP5   2752.000000   2600.09640
TDP5   2756.000000   2600.09640
TDP5   2760.000000   2600.09640
TDP5   2764.000000   2600.09640
TDP5   2768.000000   2600.09640
TDP5   2772.000000   2600.09640
TDP5   2776.000000   2600.09640
TDP5   2780.000000   2600.09640
TDP5   2784.000000   2600.09640
TDP5   2788.000000   2600.09640
TDP5   2792.000000   2600.09640
TDP5   2796.000000   2600.09640
TDP5   2800.000000   2600.09640
TDP5   2804.000000   2600.09640
TDP5   2808.000000   2600.09640
TDP5   2812.000000   2600.09640
TDP5   2816.000000   2600.09640
TDP5   2820.000000   2600.09640
TDP5   2824.000000   2600.09640
TDP5   2828.000000   2600.09640
TDP5   2832.000000   2600.09640
TDP5   2836.000000   2600.09640
TDP5   2840.000000   2600.09640
TDP5   2844.000000   2600.09640
TDP5   2848.000000   2600.09640
TDP5   2852.000000   2600.09640
TDP5   2856.000000   2600.09640
TDP5   2860.000000   2600.09640
TDP5   2864.000000   2600.09640
TDP5   2868.000000   2600.09640
TDP5   2872.000000   2600.09640
TDP5   2876.000000   2600.09640
TDP5   2880.000000   2600.09640
TDP5   2884.000000   2600.09640
TDP5   2888.000000   2600.09640
TDP5   2892.000000   2600.09640
TDP5   2896.000000   2600.09640
TDP5   2900.000000   2600.09640
TDP5   2904.000000   2600.09640
TDP5   2908.000000   2600.09640
TDP5   2912.000000   2600.09640
TDP5   2916.000000   2600.09640
TDP5   2920.000000   2600.09640
TDP5   2924.000000   2600.09640
TDP5   2928.000000   2600.09640
TDP5   2932.000000   2600.09640
TDP5   2936.000000   2600.09640
TDP5   2940.000000   2600.09640
TDP5   2944.000000   2600.09640
TDP5   2948.000000   2600.09640
TDP5   2952.000000   2600.09640
TDP5   2956.000000   2600.09640
TDP5   2960.000000   2600.09640
TDP5   2964.000000   2600.09640
TDP5   2968.000000   2600.09640
TDP5   2972.000000   2600.09640
TDP5   2976.000000   2600.09640
TDP5   2980.000000   2600.09640
TDP5   2984.000000   2600.09640
TDP5   2988.000000   2600.09640
TDP5   2992.000000   2600.09640
TDP5   2996.000000   2600.09640
TDP5   3000.000000   2600.09640
TDP5   3004.000000   2600.09640
TDP5   3008.000000   2600.09640
TDP5   3012.000000   2600.09640
TDP5   3016.000000   2600.09640
TDP5   3020.000000   2600.09640
TDP5   3024.000000   2600.09640
TDP5   3028.000000   2600.09640
TDP5   3032.000000   2600.09640
TDP5   3036.000000   2600.09640
TDP5   3040.000000   2600.09640
TDP5   3044.000000   2600.09640
TDP5   3048.000000   2600.09640
TDP5   3052.000000   2600.09640
TDP5   3056.000000   2600.09640
TDP5   3060.000000   2600.09640
TDP5   3064.000000   2600.09640
TDP5   3068.000000   2600.09640
TDP5   3072.000000   2600.09640
TDP5   3076.000000   2600.09640
TDP5   3080.000000   2600.09640
TDP5   3084.000000   2600.09640
TDP5   3088.000000   2600.09640
TDP5   3092.000000   2600.09640
TDP5   3096.000000   2600.09640
TDP5   3100.000000   2600.09640
TDP5   3104.000000   2600.09640
TDP5   3108.000000   2600.09640
TDP5   3112.000000   2600.09640
TDP5   3116.000000   2600.09640
TDP5   3120.000000   2600.09640
TDP5   3124.000000   2600.09640
TDP5   3128.000000   2600.09640
TDP5   3132.000000   2600.09640
TDP5   3136.000000   2600.09640
TDP5   3140.000000   2600.09640
TDP5   3144.000000   2600.09640
TDP5   3148.000000   2600.09640
TDP5   3152.000000   2600.09640
TDP5   3156.000000   2600.09640
TDP5   3160.000000   2600.09640
TDP5   3164.000000   2600.09640
TDP5   3168.000000   2600.09640
TDP5   3172.000000   2600.09640
TDP5   3176.000000   2600.09640
TDP5   3180.000000   2600.09640
TDP5   3184.000000   2600.09640
TDP5   3188.000000   2600.09640
TDP5   3192.000000   2600.09640
TDP5   3196.000000   2600.09640
TDP5   3200.000000   2600.09640
TDP5   3204.000000   2600.09640
TDP5   3208.000000   2600.09640
TDP5   3212.000000   2600.09640
TDP5   3216.000000   2600.09640
TDP5   3220.000000   2600.09640
TDP5   3224.000000   2600.09640
TDP5   3228.000000   2600.09640
TDP5   3232.000000   2600.09640
TDP5   3236.000000   2600.09640
TDP5   3240.000000   2600.09640
TDP5   3244.000000   2600.09640
TDP5   3248.000000   2600.09640
TDP5   3252.000000   2600.09640
TDP5   3256.000000   2600.09640
TDP5   3260.000000   2600.09640
TDP5   3264.000000   2600.09640
TDP5   3268.000000   2600.09640
TDP5   3272.000000   2600.09640
TDP5   3276.000000   2600.09640
TDP5   3280.000000   2600.09640
TDP5   3284.000000   2600.09640
TDP5   3288.000000   2600.09640
TDP5   3292.000000   2600.09640
TDP5   3296.000000   2600.09640
TDP5   3300.000000   2600.09640
TDP5   3304.000000   2600.09640
TDP5   3308.000000   2600.09640
TDP5   3312.000000   2600.09640
TDP5   3316.000000   2600.09640
TDP5   3320.000000   2600.09640
TDP5   3324.000000   2600.09640
TDP5   3328.000000   2600.09640
TDP5   3332.000000   2600.09640
TDP5   3336.000000   2600.09640
TDP5   3340.000000   2600.09640
TDP5   3344.000000   2600.09640
TDP5   3348.000000   2600.09640
TDP5   3352.000000   2600.09640
TDP5   3356.000000   2600.09640
TDP5   3360.000000   2600.09640
TDP5   3364.000000   2600.09640
TDP5   3368.000000   2600.09640
TDP5   3372.000000   2600.09640
TDP5   3376.000000   2600.09640
TDP5   3380.000000   2600.09640
